rozmiar;7;koszt;1448;czas wykonania;349
rozmiar;7;koszt;1445;czas wykonania;471
rozmiar;7;koszt;1351;czas wykonania;339
rozmiar;7;koszt;1687;czas wykonania;523
rozmiar;7;koszt;1508;czas wykonania;345
rozmiar;7;koszt;1734;czas wykonania;335
rozmiar;7;koszt;1257;czas wykonania;341
rozmiar;7;koszt;1402;czas wykonania;343
rozmiar;7;koszt;1881;czas wykonania;387
rozmiar;7;koszt;1050;czas wykonania;337
rozmiar;7;koszt;1320;czas wykonania;428
rozmiar;7;koszt;1310;czas wykonania;360
rozmiar;7;koszt;1688;czas wykonania;402
rozmiar;7;koszt;1548;czas wykonania;358
rozmiar;7;koszt;2154;czas wykonania;397
rozmiar;7;koszt;1052;czas wykonania;388
rozmiar;7;koszt;1168;czas wykonania;361
rozmiar;7;koszt;819;czas wykonania;340
rozmiar;7;koszt;1666;czas wykonania;336
rozmiar;7;koszt;910;czas wykonania;345
rozmiar;7;koszt;1323;czas wykonania;561
rozmiar;7;koszt;1495;czas wykonania;1175
rozmiar;7;koszt;666;czas wykonania;347
rozmiar;7;koszt;1440;czas wykonania;386
rozmiar;7;koszt;1445;czas wykonania;367
rozmiar;7;koszt;1573;czas wykonania;365
rozmiar;7;koszt;1865;czas wykonania;339
rozmiar;7;koszt;1515;czas wykonania;336
rozmiar;7;koszt;1345;czas wykonania;389
rozmiar;7;koszt;1875;czas wykonania;339
rozmiar;7;koszt;1566;czas wykonania;346
rozmiar;7;koszt;1368;czas wykonania;346
rozmiar;7;koszt;1605;czas wykonania;425
rozmiar;7;koszt;1727;czas wykonania;335
rozmiar;7;koszt;1657;czas wykonania;361
rozmiar;7;koszt;2039;czas wykonania;448
rozmiar;7;koszt;1567;czas wykonania;358
rozmiar;7;koszt;1339;czas wykonania;340
rozmiar;7;koszt;1885;czas wykonania;357
rozmiar;7;koszt;1320;czas wykonania;355
rozmiar;7;koszt;1460;czas wykonania;388
rozmiar;7;koszt;1491;czas wykonania;364
rozmiar;7;koszt;1539;czas wykonania;342
rozmiar;7;koszt;1614;czas wykonania;616
rozmiar;7;koszt;1396;czas wykonania;344
